"id","name","address","local","city","state","zip","lat","lng","phone","description"
"3330","Fox Chase Grooming Room","7967 Oxford Ave","Philadelphia, PA 19111","Philadelphia","PA","19111","40.057937","-75.081966","(215) 745-5185","69. Fox Chase Grooming RoomPet Grooming43YEARSIN BUSINESS"
"3331","The Barking Lot & Cats Meow Inc.","7 Tomlinson Mill Rd Ste 4","Medford, NJ 08055","Medford","NJ","08055","39.862774","-74.815854","(856) 988-8228","72. The Barking Lot & Cats Meow Inc.Pet Grooming(4)BBB Rating: A+Website26YEARSIN BUSINESS"
"3332","Three Pooches","136 W White Horse Pike","Berlin, NJ 08009","Berlin","NJ","08009","39.758913","-74.937521","(856) 767-7700","75. Three PoochesPet GroomingPet Stores(1)18YEARSIN BUSINESS"
"3333","Elements of Grooming","1632 Cecil B Moore Ave","Philadelphia, PA 19121","Philadelphia","PA","19121","39.980775","-75.17217","(215) 236-3818","78. Elements of GroomingPet Grooming"
"3334","Grooming & Board","1733 Reed St","Philadelphia, PA 19146","Philadelphia","PA","19146","39.936445","-75.183641","(267) 239-5058","79. Grooming & BoardPet GroomingWebsite"
"3335","M-A Dog Inc","7735 Castor Ave","Philadelphia, PA 19152","Philadelphia","PA","19152","40.057073","-75.047092","(267) 388-8341","80. M-A Dog IncPet Grooming11YEARSIN BUSINESS"
"3336","Pooch La Vie","550 Van Kirk St","Philadelphia, PA 19120","Philadelphia","PA","19120","40.036043","-75.119434","(267) 388-7827","81. Pooch La ViePet GroomingPet Stores"
"3337","Doggie VIP","2200 Benjamin Franklin Pkwy","Philadelphia, PA 19130","Philadelphia","PA","19130","39.968491","-75.173091","(215) 563-6727","82. Doggie VIPPet GroomingPet StoresWebsite"
"3338","Alpha Dog Grooming SVC","2245 Grays Ferry Ave","Philadelphia, PA 19146","Philadelphia","PA","19146","39.936445","-75.183641","(215) 982-2706","83. Alpha Dog Grooming SVCPet GroomingWebsite"
"3339","Groomin Room","3828 Morrell Ave","Philadelphia, PA 19114","Philadelphia","PA","19114","40.064913","-75.003036","(215) 612-5510","84. Groomin RoomPet GroomingWebsite"
"3340","Bow Wow Meow Pet Mobile","7342 Montour St","Philadelphia, PA 19111","Philadelphia","PA","19111","40.057937","-75.081966","(215) 742-2424","85. Bow Wow Meow Pet MobilePet Grooming"
"3341","Central Bark Philadelphia","2501 Wharton St Ste F","Philadelphia, PA 19146","Philadelphia","PA","19146","39.936445","-75.183641","(267) 861-2275","86. Central Bark PhiladelphiaPet GroomingPet Boarding & KennelsPet TrainingWebsite17YEARSIN BUSINESS"
"3342","Philly Dog Spot","1316 N 26th St","Philadelphia, PA 19121","Philadelphia","PA","19121","39.980775","-75.17217","(215) 268-7944","87. Philly Dog SpotPet GroomingWebsite"
"3343","Bow Wow Boutique","415 Delanco Rd","Beverly, NJ 08010","Beverly","NJ","08010","40.058892","-74.910433","(609) 871-4000","88. Bow Wow BoutiquePet GroomingWebsite"
"3344","Elkins Park Kennels","315 Township Line Rd","Elkins Park, PA 19027","Elkins Park","PA","19027","40.017822","-75.135978","(215) 379-2747","90. Elkins Park KennelsPet GroomingVeterinary Clinics & HospitalsVeterinariansBBB Rating: A+Website26YEARSIN BUSINESS"
"3345","P T Yale","151 Haddon Ave","West Berlin, NJ 08091","West Berlin","NJ","08091","39.804928","-74.927127","(856) 768-1853","92. P T YalePet Grooming"
"3346","Best in Show Grooming Salon","2708 W Girard Ave","Philadelphia, PA 19130","Philadelphia","PA","19130","39.968491","-75.173091","(267) 514-7991","93. Best in Show Grooming SalonPet GroomingPet StoresDog & Cat Furnishings & SuppliesWebsiteServices18YEARSIN BUSINESS"
"3347","Shuttleworth Christine Mobile Pet Groomer","1957 Goodnaw St","Philadelphia, PA 19115","Philadelphia","PA","19115","40.092863","-75.041136","(215) 969-1962","94. Shuttleworth Christine Mobile Pet GroomerPet Grooming16YEARSIN BUSINESS"
"3348","Adorable Pet Grooming","2315 Fairmount Ave","Philadelphia, PA 19130","Philadelphia","PA","19130","39.968491","-75.173091","(215) 235-7387","95. Adorable Pet GroomingPet GroomingWebsite28YEARSIN BUSINESS"
"3349","A Touch of Class Pet Grooming","5819 Bensalem Blvd","Bensalem, PA 19020","Bensalem","PA","19020","40.102797","-74.929344","(215) 245-6344","97. A Touch of Class Pet GroomingPet GroomingPet Stores(3)Website31YEARSIN BUSINESS"
"3350","Paw Prints Professional Grooming","6134 Ridge Ave","Philadelphia, PA 19128","Philadelphia","PA","19128","40.042066","-75.225337","(215) 487-7120","98. Paw Prints Professional GroomingPet Grooming(2)13YEARSIN BUSINESS"
"3351","Animal House Inc","414 N Springfield Rd","Clifton Heights, PA 19018","Clifton Heights","PA","19018","39.922624","-75.302964","(610) 623-2244","103. Animal House IncPet Grooming(1)Website42YEARSIN BUSINESS"
"3352","Callin All Dogs - Mobile Dog Grooming","Serving South Jersey","Clarksboro, NJ 08020","Clarksboro","NJ","08020","39.804769","-75.215002","(856) 562-1060","104. Callin All Dogs - Mobile Dog GroomingPet GroomingMobile Pet GroomingWebsite"
"3353","Critter Cuts Pet Grooming","373 Egg Harbor Rd Ste 3","Sewell, NJ 08080","Sewell","NJ","08080","39.755129","-75.116435","(856) 582-1913","106. Critter Cuts Pet GroomingPet GroomingWebsite19YEARSIN BUSINESS"
"3354","Peticures Pet Grooming & Salon","3101 Route 42 Ste 5a","Sicklerville, NJ 08081","Sicklerville","NJ","08081","39.741393","-74.987544","(856) 728-2137","108. Peticures Pet Grooming & SalonPet GroomingPet Boarding & KennelsPet StoresBBB Rating: A+31YEARSIN BUSINESSAmenities:Wheelchair accessible"
"3355","A Dogy Boutique","403 W Lincoln Hwy","Langhorne, PA 19047","Langhorne","PA","19047","40.162525","-74.941658","(215) 741-7116","109. A Dogy BoutiquePet GroomingWebsite27YEARSIN BUSINESS"
"3356","Highland Park Animal Hospital","137 S State Rd","Upper Darby, PA 19082","Upper Darby","PA","19082","39.956267","-75.274357","(610) 352-2020","111. Highland Park Animal HospitalPet GroomingPet Boarding & KennelsPet Services(1)BBB Rating: A+WebsiteDirectionsMore Info77YEARSIN BUSINESS6YEARS WITHAmenities:Wheelchair accessible"
"3357","Heads and Tails Grooming Stop","138 Fries Mill Rd","Blackwood, NJ 08012","Blackwood","NJ","08012","39.787937","-75.046488","(856) 740-0345","112. Heads and Tails Grooming StopPet Grooming9YEARSIN BUSINESS"
"3358","Groommart","138 Fries Mill Rd","Blackwood, NJ 08012","Blackwood","NJ","08012","39.787937","-75.046488","(856) 262-3322","113. GroommartPet GroomingWebsite"
"3359","Doggy Details II","386 White Horse Pike","Atco, NJ 08004","Atco","NJ","08004","39.767328","-74.849718","(856) 809-9993","114. Doggy Details IIPet GroomingPet ServicesWebsite30YEARSIN BUSINESS"
"3360","The Grooming Spot","1930 Route 206","Southampton, NJ 08088","Southampton","NJ","08088","39.858824","-74.674885","(609) 801-1006","116. The Grooming SpotPet Grooming(1)Website18YEARSIN BUSINESS"
"3361","Hollywood House","548 Gibson Ave","Jenkintown, PA 19046","Jenkintown","PA","19046","40.101066","-75.11103","(215) 379-5332","117. Hollywood HousePet Grooming"
"3362","Dogroom","7852 Montgomery Ave","Elkins Park, PA 19027","Elkins Park","PA","19027","40.017822","-75.135978","(215) 635-3647","119. DogroomPet Grooming(1)16YEARSIN BUSINESS"
"3363","Happy Tails to You","714 Huntingdon Pike","Jenkintown, PA 19046","Jenkintown","PA","19046","40.101066","-75.11103","(215) 379-0830","120. Happy Tails to YouPet GroomingWebsite"
"3364","A Family Pet Salon","994 Mantua Pike","Woodbury Heights, NJ 08097","Woodbury Heights","NJ","08097","39.816919","-75.149554","(856) 537-5742","121. A Family Pet SalonPet GroomingWebsite"
"3365","The Cave Grooming","7313 Stenton Ave","Philadelphia, PA 19150","Philadelphia","PA","19150","40.07091","-75.17139","(267) 297-5594","124. The Cave GroomingPet Grooming"
"3366","Kazoodles","303 York Rd","Jenkintown, PA 19046","Jenkintown","PA","19046","40.101066","-75.11103","(215) 887-9663","125. KazoodlesPet GroomingPet ServicesPet Boarding & KennelsWebsite10YEARSIN BUSINESS"
"3367","Oh So Pretty Pet Spa","505 York Rd","Jenkintown, PA 19046","Jenkintown","PA","19046","40.101066","-75.11103","(215) 675-1010","127. Oh So Pretty Pet SpaPet GroomingWebsite"
"3368","Mindys Pettique","5 E Montgomery Ave","Bala Cynwyd, PA 19004","Bala Cynwyd","PA","19004","40.013801","-75.231706","(610) 206-3750","129. Mindys PettiquePet Grooming"
"3369","Hottie Hounds Dog Grooming","1599 Route 38","Lumberton, NJ 08048","Lumberton","NJ","08048","39.956414","-74.804349","(609) 850-3138","130. Hottie Hounds Dog GroomingPet Grooming"
"3370","Pet Rehab and Grooming","4325 Main St","Philadelphia, PA 19127","Philadelphia","PA","19127","40.029648","-75.223171","(267) 437-4487","131. Pet Rehab and GroomingPet Grooming"
"3371","Such A Philly Pooch Records","Po Box 29128","Philadelphia, PA 19127","Philadelphia","PA","19127","40.029648","-75.223171","(215) 483-7421","132. Such A Philly Pooch RecordsPet GroomingWebsite"
"3372","Posh, Pups","2541 Huntingdon Pike","Huntingdon Valley, PA 19006","Huntingdon Valley","PA","19006","40.129527","-75.060892","(267) 571-2622","133. Posh, PupsPet Grooming"
"3373","Shampoodles Pet Salon","508 Hurffville Crosskeys Rd","Sewell, NJ 08080","Sewell","NJ","08080","39.755129","-75.116435","(856) 245-7405","135. Shampoodles Pet SalonPet GroomingWebsite13YEARSIN BUSINESS"
"3374","Cindy Davis","7 Brainerd St","Mount Holly, NJ 08060","Mount Holly","NJ","08060","40.004035","-74.786181","(609) 702-0511","136. Cindy DavisPet Grooming"
"3375","Studio Fur","446 N Easton Rd","Glenside, PA 19038","Glenside","PA","19038","40.098057","-75.167821","(215) 820-0014","138. Studio FurPet GroomingPet Services"
"3376","Wow Pets","5665 Hulmeville Rd","Bensalem, PA 19020","Bensalem","PA","19020","40.102797","-74.929344","(267) 560-5342","142. Wow PetsPet GroomingPet Stores"
"3377","Sparklin Cuts","48 York Rd","Willow Grove, PA 19090","Willow Grove","PA","19090","40.145928","-75.122767","(215) 366-5942","144. Sparklin CutsPet Grooming"
"3378","Barks & Bubbles Pet Salon","125 Red Lion Rd","Southampton Township, NJ 08088","Southampton Township","NJ","08088","39.858824","-74.674885","(609) 535-5201","145. Barks & Bubbles Pet SalonPet GroomingWebsite"
"3379","Di-Oh-Geez! Grooming","1930 Route 206","Southampton, NJ 08088","Southampton","NJ","08088","39.858824","-74.674885","(609) 859-3647","146. Di-Oh-Geez! GroomingPet GroomingWebsite"
"3380","Ardmore Grooming Station","7 Anderson Ave","Ardmore, PA 19003","Ardmore","PA","19003","39.993332","-75.30525","(484) 413-2415","149. Ardmore Grooming StationPet GroomingWebsite"
"3381","Animal & Bird Health Care Center & Hospital","1785 Springdale Rd","Cherry Hill, NJ 08003","Cherry Hill","NJ","08003","39.881958","-74.970489","(856) 375-1744","3. Animal & Bird Health Care Center & HospitalPet GroomingPet ServicesVeterinary Specialty Services(3)BBB Rating: A+DirectionsMore Info33YEARSIN BUSINESS2YEARS WITH"
"3382","Waggin Wheels Mobile Grooming","12 Malaga Rd","Williamstown, NJ 08094","Williamstown","NJ","08094","39.676136","-74.989867","(856) 803-0064","116. Waggin Wheels Mobile GroomingPet GroomingDog & Cat Grooming & SuppliesDog & Cat Furnishings & Supplies13YEARSIN BUSINESS"
"3383","Ace of Paws","363 S Main St","Williamstown, NJ 08094","Williamstown","NJ","08094","39.676136","-74.989867","(609) 270-7096","122. Ace of PawsPet Grooming"
"3384","Pauls-A-Rosa Farm","2069 Fries Mill Rd","Williamstown, NJ 08094","Williamstown","NJ","08094","39.676136","-74.989867","(856) 307-1331","124. Pauls-A-Rosa FarmPet GroomingWebsite"
"3385","Pretty Up Your Pup","1809 S Black Horse Pike","Williamstown, NJ 08094","Williamstown","NJ","08094","39.676136","-74.989867","(856) 728-6668","127. Pretty Up Your PupPet GroomingBBB Rating: A+Website29YEARSIN BUSINESS"
"3386","Polished Pets","205 W Baltimore Ave","Lansdowne, PA 19050","Lansdowne","PA","19050","39.938327","-75.273582","(610) 259-4046","146. Polished PetsPet GroomingDog & Cat Grooming & SuppliesDog & Cat Furnishings & SuppliesWebsite17YEARSIN BUSINESSAmenities:Wheelchair accessible"
"3387","Oh So Pretty","7150 Germantown Ave","Philadelphia, PA 19119","Philadelphia","PA","19119","40.069561","-75.210372","(215) 690-4696","147. Oh So PrettyPet GroomingWebsite20YEARSIN BUSINESSAmenities:Wheelchair accessibleHas Wifi"
"3388","Red Dog Design","19 E Holly Ave","Pitman, NJ 08071","Pitman","NJ","08071","39.728778","-75.128308","(856) 582-3838","148. Red Dog DesignPet Grooming15YEARSIN BUSINESS"
"3389","Katies Pet Grooming","401 Huntingdon Pike","Jenkintown, PA 19046","Jenkintown","PA","19046","40.101066","-75.11103","(215) 379-1430","149. Katies Pet GroomingPet Grooming25YEARSIN BUSINESS"
"3390","Tangles Doggie Doos Pet Grooming","1786 Jacksonville Jobstown Rd","Bordentown, NJ 08505","Bordentown","NJ","08505","40.136756","-74.71432","(609) 702-0511","150. Tangles Doggie Doos Pet GroomingPet Grooming16YEARSIN BUSINESS"
"3391","Hollywood Dog Salon","20 12th St","Hammonton, NJ 08037","Hammonton","NJ","08037","39.631485","-74.771034","(609) 270-7958","18. Hollywood Dog SalonPet GroomingDog & Cat Furnishings & SuppliesPet StoresWebsite27YEARSIN BUSINESS"
"3392","Ma & Paws Grooming","19 Francis Ln","Williamstown, NJ 08094","Williamstown","NJ","08094","39.676136","-74.989867","(609) 481-2251","56. Ma & Paws GroomingPet GroomingWebsite"
"3393","Bow Wow Barber Shop","129 Bell Ave","Mount Royal, NJ 08061","Mount Royal","NJ","08061","39.803964","-75.203019","(856) 423-7588","84. Bow Wow Barber ShopPet Grooming31YEARSIN BUSINESS"
"3394","Happy Hounds Mobile Dog Grooming",,,,,,NULL,NULL,"(877) 852-4364","86. Happy Hounds Mobile Dog GroomingPet GroomingDog & Cat Grooming & SuppliesMobile Pet GroomingWebsite"
"3395","The Puppy Poolice, Inc",,,,,,NULL,NULL,"(877) 433-7667","87. The Puppy Poolice, IncPet GroomingPet ServicesPet Stores10YEARSIN BUSINESS"
"3396","K9 Basics","131 Kennilworth Rd","Marlton, NJ 08053","Marlton","NJ","08053","39.862961","-74.892222","(856) 983-3050","89. K9 BasicsPet GroomingPet TrainingPet Boarding & Kennels(5)BBB Rating: A+19YEARSIN BUSINESS"
"3397","Clementon Animal Hospital","210 White Horse Pike","Clementon, NJ 08021","Clementon","NJ","08021","39.809815","-75.001119","(856) 784-2304","91. Clementon Animal HospitalPet GroomingVeterinary Clinics & HospitalsVeterinariansBBB Rating: A+Website24YEARSIN BUSINESS"
"3398","Country Pet Lodge & Salon","2750 Egg Harbor Rd","Lindenwold, NJ 08021","Lindenwold","NJ","08021","39.809815","-75.001119","(856) 784-4559","97. Country Pet Lodge & SalonPet GroomingPet ServicesPet Boarding & Kennels(3)BBB Rating: A+Website31YEARSIN BUSINESS"
"3399","Garzotto Caroline DVM","1120 White Horse Rd Ste 120","Voorhees, NJ 08043","Voorhees","NJ","08043","39.84652","-74.960981","(856) 435-8090","98. Garzotto Caroline DVMPet GroomingDog TrainingVeterinary Specialty ServicesWebsite"
"3400","Voorhees Veterinary Ctr","1120 White Horse Rd Ste 120","Voorhees, NJ 08043","Voorhees","NJ","08043","39.84652","-74.960981","(856) 435-8090","99. Voorhees Veterinary CtrPet GroomingVeterinariansPet ServicesBBB Rating: A+Website37YEARSIN BUSINESS"
"3401","Hoofs and Paws Pet Sitting Care","104 Presidential Dr","Sicklerville, NJ 08081","Sicklerville","NJ","08081","39.741393","-74.987544","(856) 861-6150","100. Hoofs and Paws Pet Sitting CarePet GroomingFarmsPet Services"
"3402","Mobile Pet Wash LLC","3669 Lake Ave","Williamstown, NJ 08094","Williamstown","NJ","08094","39.676136","-74.989867","(856) 629-6741","104. Mobile Pet Wash LLCPet GroomingDog Day CarePet TrainingWebsiteDirectionsMore Info47YEARSIN BUSINESS3YEARS WITH"
"3403","Aquarium Center","1468 Blackwood Clementon Rd","Clementon, NJ 08021","Clementon","NJ","08021","39.809815","-75.001119","(856) 627-6262","105. Aquarium CenterPet GroomingPet StoresAquariums & Aquarium SuppliesBBB Rating: A+Website34YEARSIN BUSINESS"
"3404","Chews Landing Veterinary Hospital","1179 Chews Landing Rd","Clementon, NJ 08021","Clementon","NJ","08021","39.809815","-75.001119","(856) 566-5688","106. Chews Landing Veterinary HospitalPet GroomingVeterinariansVeterinary Clinics & HospitalsBBB Rating: A+Website23YEARSIN BUSINESS"
"3405","Medford Pet Supplies","5 Wilkins Station Rd","Medford, NJ 08055","Medford","NJ","08055","39.862774","-74.815854","(609) 714-1277","108. Medford Pet SuppliesPet GroomingPet StoresAnimal Health ProductsWebsite27YEARSIN BUSINESS"
"3406","VCA Woodview Animal Hospital","1565 Route 206","Tabernacle, NJ 08088","Tabernacle","NJ","08088","39.858824","-74.674885","(609) 535-2898","109. VCA Woodview Animal HospitalPet GroomingVeterinary Clinics & HospitalsVeterinariansWebsite"
"3407","DR Gordon B Stull Vmd","1565 Route 206","Tabernacle, NJ 08088","Tabernacle","NJ","08088","39.858824","-74.674885","(609) 268-9470","110. DR Gordon B Stull VmdPet GroomingVeterinariansPet Boarding & Kennels"
"3408","Animal House Pet Supply & Services","1509 S Black Horse Pike","Williamstown, NJ 08094","Williamstown","NJ","08094","39.676136","-74.989867","(856) 629-7869","112. Animal House Pet Supply & ServicesPet GroomingDog & Cat Grooming & SuppliesDog & Cat Furnishings & Supplies(1)Website34YEARSIN BUSINESS"
"3409","Shore Veterinarians","1056 S Black Horse Pike","Williamstown, NJ 08094","Williamstown","NJ","08094","39.676136","-74.989867","(609) 561-2802","115. Shore VeterinariansPet GroomingVeterinary Specialty ServicesVeterinariansWebsite39YEARSIN BUSINESS"
"3410","Pet Grooming Studio","131 Creek Rd","Mount Laurel, NJ 08054","Mount Laurel","NJ","08054","39.946438","-74.915955","(856) 866-9120","117. Pet Grooming StudioPet GroomingDog & Cat Grooming & SuppliesDog & Cat Furnishings & Supplies(5)Website38YEARSIN BUSINESSAmenities:Wheelchair accessible"
"3411","Haddon Vet","2 2nd Ave","Haddon Heights, NJ 08035","Haddon Heights","NJ","08035","39.877788","-75.066565","(856) 448-4901","123. Haddon VetPet GroomingVeterinary Clinics & HospitalsPet Services(4)Website20YEARSIN BUSINESS"
"3412","Pennsauken Animal Hospital","6717 N Crescent Blvd","Pennsauken, NJ 08110","Pennsauken","NJ","08110","39.963447","-75.058517","(856) 662-4450","124. Pennsauken Animal HospitalPet GroomingVeterinary Clinics & HospitalsVeterinarians(3)BBB Rating: A+Website6YEARSIN BUSINESS"
"3413","Blackwood Animal Hospital","612 N Black Horse Pike","Blackwood, NJ 08012","Blackwood","NJ","08012","39.787937","-75.046488","(856) 227-8503","125. Blackwood Animal HospitalPet GroomingVeterinary Clinics & HospitalsVeterinarians(1)Website55YEARSIN BUSINESSAmenities:Wheelchair accessible"
"3414","Doggie Style","207 Kings Hwy E","Haddonfield, NJ 08033","Haddonfield","NJ","08033","39.895208","-75.039366","(856) 216-7387","128. Doggie StylePet GroomingPet ServicesWebsite13YEARSIN BUSINESS"
"3415","Garden State Pet Center","226 S White Horse Pike","Audubon, NJ 08106","Audubon","NJ","08106","39.892401","-75.074652","(856) 617-6871","130. Garden State Pet CenterPet GroomingPet Boarding & KennelsPet ServicesWebsite5YEARSIN BUSINESS"
"3416","Villa La Paws","119 E Kings Hwy","Maple Shade, NJ 08052","Maple Shade","NJ","08052","39.954582","-74.996843","(856) 608-7833","133. Villa La PawsPet GroomingPet Boarding & KennelsWebsite10YEARSIN BUSINESS"
"3417","Goedeke Elizabeth E DVM","104 Kings Hwy","Moorestown, NJ 08057","Moorestown","NJ","08057","39.968614","-74.952565","(856) 235-2524","134. Goedeke Elizabeth E DVMPet GroomingVeterinariansVeterinary Clinics & Hospitals"
"3418","WM H Pettit DVM","221 Newbolds Corner Rd","Southampton, NJ 08088","Southampton","NJ","08088","39.858824","-74.674885","(609) 859-8800","136. WM H Pettit DVMPet GroomingVeterinariansPet Boarding & KennelsWebsite"
"3419","Faulls Amy","845 E Main St","Maple Shade, NJ 08052","Maple Shade","NJ","08052","39.954582","-74.996843","(856) 779-8818","137. Faulls AmyPet GroomingVeterinariansPet Boarding & KennelsWebsite10YEARSIN BUSINESS"
"3420","WOOF Day Care & Boarding","1080 Main St","Sewell, NJ 08080","Sewell","NJ","08080","39.755129","-75.116435","(856) 553-6871","138. WOOF Day Care & BoardingPet GroomingPet Boarding & KennelsBBB Rating: A+Website11YEARSIN BUSINESS"
"3421","Bedlam Kennel","10 Eayrestown Rd","Southampton, NJ 08088","Southampton","NJ","08088","39.858824","-74.674885","(609) 859-9700","147. Bedlam KennelPet GroomingPet Boarding & Kennels(1)Website"
"3422","Doggie Treats Mobile Grooming",,"Barnegat, NJ 08005","Barnegat","NJ","08005","39.760526","-74.250462","(609) 660-8388","2. Doggie Treats Mobile GroomingPet Grooming19YEARSIN BUSINESS"
"3423","Gone Grooming","107 4th St","Barnegat, NJ 08005","Barnegat","NJ","08005","39.760526","-74.250462","(609) 488-5442","4. Gone GroomingPet Grooming7YEARSIN BUSINESS"
"3424","VIP Mobile Pet Grooming",,"Barnegat, NJ 08005","Barnegat","NJ","08005","39.760526","-74.250462","(609) 994-4847","5. VIP Mobile Pet GroomingPet GroomingPet ServicesDog & Cat Grooming & Supplies(1)Website"
"3425","Paws & Relax Pet Spa","821 W Bay Ave","Barnegat, NJ 08005","Barnegat","NJ","08005","39.760526","-74.250462","(609) 994-4450","6. Paws & Relax Pet SpaPet GroomingKennelsPet Boarding & Kennels"
"3426","Pretty Paws Mobile Grooming Salon",,,,,,NULL,NULL,"(732) 458-1016","8. Pretty Paws Mobile Grooming SalonPet GroomingDog & Cat Grooming & Supplies(1)"
"3427","A Purr-Fect Paw Mobile Petgrooming",,,,,,NULL,NULL,"(609) 660-9772","9. A Purr-Fect Paw Mobile PetgroomingPet GroomingDog & Cat Grooming & Supplies"
"3428","Dee Dees Doodles",,"Jackson, NJ 08527","Jackson","NJ","08527","40.120493","-74.297123","(732) 503-3691","12. Dee Dees DoodlesPet GroomingDog & Cat Grooming & SuppliesBBB Rating: A+15YEARSIN BUSINESS"
"3429","Ultrapet Mobile Pet Grooming",,,,,,NULL,NULL,"(732) 606-1070","14. Ultrapet Mobile Pet GroomingPet Grooming"
"3430","Belly Rubs Clips And Suds Mobile Dog Grooming",,,,,,NULL,NULL,"(732) 644-4208","15. Belly Rubs Clips And Suds Mobile Dog GroomingPet GroomingMobile Pet Grooming16YEARSIN BUSINESS"
"3431","Shampooch Mobile Grooming",,"Brick, NJ 08724","Brick","NJ","08724","40.086348","-74.118215","(732) 785-5656","19. Shampooch Mobile GroomingPet Grooming16YEARSIN BUSINESS"
"3432","Purdy Paws Dog & Cat Grooming Salon","233 Mermaid Dr","Manahawkin, NJ 08050","Manahawkin","NJ","08050","39.69872","-74.257382","(609) 660-0274","20. Purdy Paws Dog & Cat Grooming SalonPet Grooming12YEARSIN BUSINESS"
"3433","Bischoff Alice","74 Illinois Ave","Waretown, NJ 08758","Waretown","NJ","08758","39.793952","-74.192189","(609) 971-1377","21. Bischoff AlicePet Grooming"
"3434","The Grooming Shop","121 S Main St","Forked River, NJ 08731","Forked River","NJ","08731","39.845626","-74.200212","(609) 693-0363","22. The Grooming ShopPet Grooming(3)Website12YEARSIN BUSINESS"
"3435","Rover Dog Grooming","1044 S Main St","West Creek, NJ 08092","West Creek","NJ","08092","39.658441","-74.292139","(609) 597-6763","25. Rover Dog GroomingPet Grooming31YEARSIN BUSINESS"
"3436","Rags to Riches By Lisa","17 Davenport Lndg","Forked River, NJ 08731","Forked River","NJ","08731","39.845626","-74.200212","(609) 242-1177","26. Rags to Riches By LisaPet Grooming25YEARSIN BUSINESS"
"3437","Bayside Grooming","1127 Beach Blvd","Forked River, NJ 08731","Forked River","NJ","08731","39.845626","-74.200212","(609) 971-7557","27. Bayside GroomingPet Grooming15YEARSIN BUSINESS"
"3438","All Breed Grooming - Mobile Spa","245 Maple Ln","Forked River, NJ 08731","Forked River","NJ","08731","39.845626","-74.200212","(732) 597-3726","28. All Breed Grooming - Mobile SpaPet Grooming"
"3439","Pet Impressions","509 Knollwood Ct","Lanoka Harbor, NJ 08734","Lanoka Harbor","NJ","08734","39.860897","-74.165767","(609) 693-2033","29. Pet ImpressionsPet GroomingPet Stores26YEARSIN BUSINESS"
"3440","Dirty Dog Grooming","950 Atlantic City Blvd","Bayville, NJ 08721","Bayville","NJ","08721","39.903738","-74.160907","(732) 269-7700","30. Dirty Dog GroomingPet Grooming(1)Website11YEARSIN BUSINESS"
"3441","Tuckerton Pet Grooming","328 E Main St","Tuckerton, NJ 08087","Tuckerton","NJ","08087","39.589796","-74.356472","(609) 294-2999","49. Tuckerton Pet GroomingPet Grooming16YEARSIN BUSINESS"
"3442","Stafford Veterinary Hospital","211 N Main St","Manahawkin, NJ 08050","Manahawkin","NJ","08050","39.69872","-74.257382","(609) 489-5597","55. Stafford Veterinary HospitalPet GroomingVeterinariansVeterinary Clinics & HospitalsBBB Rating: A+Website5YEARSIN BUSINESS"
"3443","Forked River Animal Hospital","127 S Main St Ste 1","Forked River, NJ 08731","Forked River","NJ","08731","39.845626","-74.200212","(609) 971-7444","57. Forked River Animal HospitalPet GroomingVeterinary Clinics & HospitalsVeterinarians(10)Website14YEARSIN BUSINESS"
"3444","Jersey Shore Grooming Academy","121 S Main St","Forked River, NJ 08731","Forked River","NJ","08731","39.845626","-74.200212","(609) 660-8388","58. Jersey Shore Grooming AcademyPet GroomingDog & Cat Grooming & SuppliesSchools"
"3445","Toms River Animal Hospital","769 Route 37 W","Toms River, NJ 08755","Toms River","NJ","08755","40.00047","-74.222076","(732) 349-4599","63. Toms River Animal HospitalPet GroomingVeterinary Clinics & HospitalsPet Services(4)Website26YEARSIN BUSINESS"
"3446","Paws At Play Canine Play Center","495 Atlantic City Blvd","Bayville, NJ 08721","Bayville","NJ","08721","39.903738","-74.160907","(732) 269-9700","64. Paws At Play Canine Play CenterPet GroomingPet Services11YEARSIN BUSINESS"
"3447","Calling All Creatures Veterinary Hospital","246 Washington St","Toms River, NJ 08753","Toms River","NJ","08753","39.974894","-74.176121","(732) 341-2292","66. Calling All Creatures Veterinary HospitalPet GroomingVeterinariansVeterinary Clinics & HospitalsBBB Rating: A+Website20YEARSIN BUSINESSAmenities:Wheelchair accessible"
"3448","Bayview Animal Hospital","574 Fischer Blvd","Toms River, NJ 08753","Toms River","NJ","08753","39.974894","-74.176121","(732) 703-7162","68. Bayview Animal HospitalPet GroomingVeterinary Clinics & HospitalsVeterinariansWebsite"
"3449","Weiner Zach DVM","877 Fischer Blvd","Toms River, NJ 08753","Toms River","NJ","08753","39.974894","-74.176121","(848) 480-0128","69. Weiner Zach DVMPet GroomingVeterinariansPet Boarding & Kennels"
"3450","Diamond Dogs Grooming","2021 Macdade Blvd","Holmes, PA 19043","Holmes","PA","19043","39.901622","-75.311519","(610) 532-4566","122. Diamond Dogs GroomingPet GroomingWebsite20YEARSIN BUSINESS"
"3451","Pride-N-Groom Inc","21 E Springfield Rd","Springfield, PA 19064","Springfield","PA","19064","39.92665","-75.337173","(610) 544-7293","133. Pride-N-Groom IncPet GroomingPet StoresWebsite59YEARSIN BUSINESS"
"3452","Poochies Dog Grooming Salon","643 Chester Pike","Prospect Park, PA 19076","Prospect Park","PA","19076","39.885317","-75.306333","(610) 586-1575","145. Poochies Dog Grooming SalonPet Grooming(1)Website23YEARSIN BUSINESS"
